,Lisa,Ole
5.2,-331.87500000000074,-306.13333333333304
5.300000000000001,-328.3750000000025,-277.0000000000027
5.4,-334.25000000000034,-282.50000000000347
5.5,-325.8000000000009,-285.9000000000005
5.6000000000000005,-332.0,-303.50000000000335
5.7,-332.0,-296.0
5.800000000000001,-346.40000000000146,-285.59999999999854
5.9,-331.57499999999857,-284.20000000000107
6.0,-332.4500000000002,-285.6000000000003
6.1000000000000005,-351.0,-291.6249999999988
6.2,-333.62500000000085,-302.16666666665975
6.300000000000001,-339.0,-288.4000000000006
6.4,-344.5999999999996,-290.30000000000035
6.5,-357.8000000000027,-285.29999999999933
6.6000000000000005,-347.0,-296.85000000000235
6.7,-336.2,-273.53333333333444
6.800000000000001,-315.10000000000065,-285.0
6.9,-319.79999999999865,-290.9250000000011
7.0,-320.0,-285.0
7.1000000000000005,-327.80000000000047,-276.80000000000047
7.2,-324.0,-280.60000000000446
7.300000000000001,-324.0,-272.59999999999735
7.4,-325.7000000000008,-288.2
7.5,-342.17500000000183,-281.29999999999933
7.6000000000000005,-336.6000000000009,-254.19999999999845
7.7,-349.3999999999982,-244.4
7.800000000000001,-356.0000000000031,-240.50000000000156
7.9,-372.05000000000035,-258.0000000000013
8.0,-379.8000000000005,-248.79999999999964
8.1,-400.79999999999967,-251.3658536585365
8.200000000000001,-412.849999999999,-255.92499999999572
8.3,-403.79999999999956,-264.1999999999982
8.4,-391.10000000000065,-242.9500000000059
8.5,-367.0,-230.0
8.6,-388.9999999999987,-230.0
8.700000000000001,-386.0,-239.99999999999824
8.8,-359.0,-230.19999999999777
8.9,-353.4,-207.37499999999918
9.0,-339.4249999999997,-170.40000000000072
9.1,-355.0,-230.0
9.200000000000001,-311.6000000000009,-340.19999999999555
9.3,-265.8749999999989,-465.60000000000105
9.4,-293.3750000000005,-441.3999999999991
9.5,-302.4,-410.3749999999996
9.600000000000001,-304.4000000000009,-438.4999999999889
9.700000000000001,-313.20000000000624,-460.0
9.8,-287.7999999999991,-329.19999999999914
9.9,-288.79999999999876,-302.79999999999967
10.0,-303.59999999999735,-242.4000000000009
10.100000000000001,-308.0,-152.80000000000533
10.200000000000001,-290.74999999999847,-156.0
10.3,-274.29999999999654,-158.20000000000223
10.4,-257.13333333333304,-134.74999999999923
10.5,-253.1499999999992,-105.0
10.600000000000001,-257.0,-182.82500000000348
10.700000000000001,-262.2999999999989,-180.80000000000132
10.8,-238.0,-197.39999999999716
10.9,-263.166666666671,-227.82500000000528
11.0,-254.0,-236.4
11.100000000000001,-240.80000000000265,-238.0
11.200000000000001,-240.40000000000177,-235.50000000000134
11.3,-254.0,-255.1249999999975
11.4,-272.733333333334,-257.0
11.5,-288.300000000001,-248.8000000000009
11.600000000000001,-300.899999999998,-255.92499999999572
11.700000000000001,-309.9999999999973,-263.7999999999991
11.8,-296.0,-272.3999999999963
11.9,-337.49999999999585,-264.79999999999865
12.0,-346.2,-255.9250000000011
12.100000000000001,-374.0,-266.00000000000665
12.200000000000001,-386.5999999999969,-267.1999999999969
12.3,-391.49999999999665,-254.17499999999953
12.4,-401.733333333334,-262.4000000000016
12.5,-411.3750000000012,-266.6
12.600000000000001,-425.0,-256.02500000000083
12.700000000000001,-462.3999999999936,-255.80487804877754
12.8,-478.62499999999415,-260.30000000000155
12.9,-347.0,-257.0
13.0,-225.80000000000044,-254.0
13.100000000000001,-189.20000000000223,-254.20000000000312
13.200000000000001,-183.97499999999695,-261.4000000000009
13.3,-156.99999999999955,-261.0
13.4,-177.0000000000012,-251.2000000000009
13.5,-217.72500000000062,-254.34999999999923
13.600000000000001,-243.80000000000132,-259.2249999999959
